planned_run_cell_id,ablation_id,condition_id,dataset_id,budget_id,role_id,branch_slot,resolved_branch_rule,model_repeat_index,aux_repeat_index,seed_id,seed_purpose,comparison_reference,notebook_stage,gate,terminal_required,analysis_outputs_required
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,303652524,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,303652524,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1081585579,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1081585579,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1081585579,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1081585579,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,440323872,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,440323872,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,440323872,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,440323872,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER00,A4,A4-C4-MODEL-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,0,0,1993040490,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER00,A4,A4-C5-MODEL-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,0,0,1993040490,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER01,A4,A4-C4-MODEL-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,1,0,316899108,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER01,A4,A4-C5-MODEL-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,1,0,316899108,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER02,A4,A4-C4-MODEL-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,2,0,649291936,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER02,A4,A4-C5-MODEL-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,2,0,649291936,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER03,A4,A4-C4-MODEL-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,3,0,649584472,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER03,A4,A4-C5-MODEL-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,3,0,649584472,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER04,A4,A4-C4-MODEL-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,4,0,1857335680,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER04,A4,A4-C5-MODEL-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,FIXED_MODEL_ENSEMBLE,PRE_RESULT_ROLE_MEMBERSHIP,P02-A4-REPRESENTATIVE-SELECTION-R3 + deterministic ensemble pairing; index >= R -> explicit NOT_APPLICABLE_REPEAT_SLOT,4,0,1857335680,MODEL_INIT,MATCHED_STRONGEST_VALIDATION_SELECTED_CONSTITUENT_AND_CORE,18,G18,True,True
P02-A4-PhysioNetMI-CLASSICAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,CLASSICAL,CLASSICAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1441994897,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,CLASSICAL,CLASSICAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1441994897,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,CLASSICAL,CLASSICAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1441994897,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,CLASSICAL,CLASSICAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1441994897,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,RIEMANNIAN,RIEMANNIAN_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,157687935,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,RIEMANNIAN,RIEMANNIAN_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,157687935,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,RIEMANNIAN,RIEMANNIAN_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,157687935,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,RIEMANNIAN,RIEMANNIAN_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,157687935,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1064805850,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1064805850,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1064805850,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1064805850,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,465390285,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,465390285,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,465390285,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,465390285,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,1940120599,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,1940120599,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,1940120599,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,2,0,1940120599,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1998025910,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1998025910,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1998025910,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,3,0,1998025910,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,1967744482,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,1967744482,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,1967744482,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,NEURAL,NEURAL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,4,0,1967744482,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1363989203,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1363989203,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1363989203,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,A4,A4-C3-MULTI-PROB-AVG,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,0,0,1363989203,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C0-CORE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1741896597,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C1-LONG-3P5S,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1741896597,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,A4,A4-C2-MULTI-HARD-VOTE,PhysioNetMI,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,SSL,SSL_VALIDATION_SELECTED,P02-A4-REPRESENTATIVE-SELECTION-R3,1,0,1741896597,MODEL_INIT,MATCHED_A4-C0-CORE,18,G18,True,True
