path,bytes,sha256,source
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2413,e726b5b3dbd1fc77fd264d7ae05528f314e572c41bea0a57a147bbd3c6bd4d82,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,2400,ac1a5b0be4c308758fab75f64e3935e5a2ad30ebc94e73bce7208bc811e33ecb,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,2440,3c6987ed3ec00c61efb112fc376b39d32c59d826d52315f94e9af13a81c3e54d,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03.json,2441,a60c5abf07afc04dfc6f290d447c676d4dab6381de2ea8806ff2feebfb09a1c3,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04.json,2440,c04e26879ecef752cc2f9b4a6031ec9e79969b2486781d99728f4efc418d2f18,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2437,d1e94ea70919195ed4c3fb7bf9f7daa7aefdc73dadf44b326a1125ed5a769986,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,2440,8b7da1337d68d967c5db65568aefccba7283f2e0f67c3a998293567b80d6e084,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,2441,824b7d2a081d680874007b651a2297d4d13028378a9321e66199bd4e50cc773e,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03.json,2418,3aa1d142bba137d3397e1dfc62aa0c2ec70012e72853be08c02899a23cdef628,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04.json,2439,246802b1a5928e371458498803ff98b69ef7cada0253e47a9d13a5d6734be03a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2436,2e43433663bbe5e3055e4791f8222ebdb6cceb3557969a6601c95be5b18ff767,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,2425,ea9935b4a5e90d790baad3e39eaa7c8780c4cf240fa8893c7d177c58d2dda0c4,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,2433,7055419aae6885873164d4aa398aefba8103a52aed4b5c41438e22417e3ef297,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03.json,2415,bfcb7f651fdab96e3c5bfe14a532253fd6f9145425c1ad02b8396d7529ceb449,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04.json,2416,fcedd5667de966c8d73a19c4854dc52349947ab4e52cce5d6e7e0a7adaec7681,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2347,e70138358d4f97f69a587cc80ec5ca08cb29cf21d6be7ad3beb3368173dcc04a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2348,e5a8b490e786068b7a553c56e85868862e111a6eaaa942cf245f7def59b64803,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2345,e294ca82d2773ef242b997aeba3936b80539b7535c420621b21dc9a36b2589f4,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2515,b2f11e9f7a17dabf6ecf970f05aa75b71d2c0c7c38f6a00b15fad7d1845b7533,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,2544,e11790d4c4cf60d70040c34820b8d6f5e13207d8b3e78bb92d40bbf8c1a1f78b,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,2544,220c63b3bd21393380914391526b76a756bf25b1b02ab10a163499f93cb3e119,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03.json,2545,54efa0671dcef7623f21060ff1fd092d02ba034df7a21b49777234553c749373,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04.json,2542,251370ad0b6fe902e292941a8ecf1f2b542caf0f4e4172802eaeb2a9824e488b,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2696,e75516724c7e9c973e03ff5e7990c16210b2b826ef58c435368554adced7f70e,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,2693,e80da07bcee19230e8674db1b003a7480ffbae5eb3391b6e86134a21767a8372,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,2694,54f21eea8541ead8ff9d38095da07fc377c2318b01f5907830eed20c0fdcc606,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03.json,2694,4fd497e3d49a3ef2bd81f560e5386ad76504632c18bbcebff822501f659d3308,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04.json,2692,9fc5f42120e41c19d592d5096c238cafc05da6ac78ef1b9420ca75e1a5adeab2,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2691,167429467a5ceaccf04164faf76c7ce75a0f38a48c6466faf453887c6b86fb07,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,2692,848ffd2271c0a50d7c3cacbdd6410004aeb486f27533f5857147087ee13d4037,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,2690,b1d85d34e560d6f702ff9a4cf54a23414ade23eadfc7f17d4780bfb4cfc595e1,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03.json,2697,a468863f1ddbe87b3b8087db0fbb71a80e7454e4090fbc30d0c6c030fbcbd0d7,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04.json,2662,31ae3aa421203e0ddeb7621729878525347c0ee656a1faba95b03fb062e5e674,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2339,7c8434d0c6f57f00e34666e9fa7bb13b86f795b3aaa36f4c063c466cbbe14c07,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2346,32faf26a5a73dd67fa4d5217a530bac9d9fe3dfd91acd974f7cc7455b5c4bb9d,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2373,a33c3be660c3f900b3205c0d347ef658d2ce4998c18445ab6d90cc81a81c4ae7,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2409,efd6ef495c1e9f9a8ec53deff2d2d663585b43e3cf4e3cee79a11f70b95158ef,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,2409,081802f89b5bd6365f7133984a7c2920f514dcff158499ac2987344a0e3b468c,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,2423,cdb1bd5514d9d533a20905ef28a322a24cff7c65a3eb2ceb8ae4a4770ceaca2e,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03.json,2410,f83015114692f14c5538a91308f272d8e2598e95f79d3cd0f9c4818642fe8a37,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04.json,2410,81910cba9fa7c375e986ac7c85b62c5b68eaeb384110ea8c2d131ba20fb2fa13,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2400,668bfba7bdf0f3010ec9556aa812a6b8d520519fb8229e48aba333409d046254,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,2398,d449e0b8ad88913d4001c46747f4a8ce0275cd8897ead9bcd5125466bf0cfb31,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,2398,9a890b5ee0e87ebd09b5dd403ac09619b4afab5b153c1fef108a44cd05d37618,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03.json,2397,5b947527261fb3839c1925cdbffc67c0d5ff6d334d53f30cd4fb5fdf1d718e26,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04.json,2409,d0c34c04dcfecb8f87075de13827e18012e05711f1d4fc72744a2298568a3088,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2399,c03916f5c97f0507a523f321b5caab27c2c998ae09b9361429120c4bb2b45ab7,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,2397,dd4fa8ae83c8b9c60dcc9252190e5cc87717c1e2276358ebb53b1d4387d175d2,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,2383,d0c8bcae32236728ca3b16505c022054a2ffb1a8327ab78dad3ecf4d417b3573,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03.json,2395,696b8c6cee5b13f6aa8df3f1e2defa514ced5860b7979c2afb7e008148eba620,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04.json,2411,2d50b3f73e389da756c45f1a6486cb2098d213be498a007322a426a5dad03b33,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2276,71f223ab2c4487818d6a533c8136793bf1fe0130a4cbf24bbe908a0a25ed7b8f,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2278,4fd411ad300df1085f3bf47dcdeb27ebb57c159a4ab78725cff6960916842f08,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2279,662a7776f1e0ba0e7521be68be1fa7260d31b08381045709d698c5b1ac966bfa,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2673,0d57cf4c4aa0408f817ea47901b85e4dd1e32f1b01a9b6c6088f55a51c662af5,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,2683,88917f73bde0fbb81f2648be0f394fd385dcf1e3b455cb691465ffb83d294a1f,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,2644,3671fd4638acae93a1bab92ff4b3b48ddf6ee7adf41383b38e163a338a70aa3b,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03.json,2659,578060e5b4e56b9141c5815d4afb40b193b649f77d7da14a8fe4b6ce6649ce60,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04.json,2643,1f646aa90c4eaed6c9ff66f21b4c0643972d1534c0e2ee9568e48f186e6208fe,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2659,a1f02433c77864cf6352bb696b59fe72a7fc6503a5828cfb3a5faa3c4a6d15ec,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,2681,1580e22ef593eae7d8d7b19de3d13b8b886f4bd20c96ed202ca622dc879573a8,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,2672,bf64ebdcac980c3e9bccd313b0f291e9d89af0eccfc0b9d57bb853523801657a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03.json,2657,3478fe22ab306a52dca85a2787ca6d76e64bfedbf318bc76161547d57ff90f0b,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04.json,2660,20bcd5d274dbc9b31ee7bf95680ad1da6a7487e4db06d94a0b735c7af7365220,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2656,7eb2ba49f98fb5fa4bef73af6ceeb31b1307d0f42f618049458f23f519261f67,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,2660,008c23c2451dd18dd541102094bcf64b63402e7d92e8c296c97189797dfeed06,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,2647,0cb251ef372b050994c2189ed2775713c5ea0a12e667c33ac173fc3259e6203a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03.json,2658,cfb63e11c7a6ecb3fe9429df8fb8e71efd5f38d4e6a17e4602d3354863c435da,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04.json,2632,c7488ba8d3caf3c54903350129cb407964ef8fc18e6312dfdebe92e11339b0e1,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2401,40557c587c50423a5ec8a91479a08545e074b21ef59821b60d48bbcffe57a7ea,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2403,5cd2f05be7ec4548d8c38230a68c07288908a3c545014e0dad3e783e0dadffde,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2398,32b67d1fbc1a873b33c9e28d4599213f7f488116e9989f3242cb28843ea5ed2a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,2440,50e37e272f7414ca1e07875df9966144af9d229bae47d13aeea7f2dc97e138cf,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,2438,16133ba93b9b5a84f88396017d75b449ec778863f37541a72b62fa5f3d4d63b0,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,2436,7806c59168dcdb7711e95cee38a731b9a0dcb7b73dda0f58d6a16abed33ead0b,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03.json,2439,6bc71ac7c845989004573d9219531d5b91bb0abd3b6fca70d2cf2626ae466260,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04.json,2439,e06a6d00536d77e8a12a1d0bc10c781fcbf250cc3a010ff80645a5279f3c88d1,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,2440,44f66f0de736aabfebd8ecca0b17e748dfa1fdcda008fa4a5752fb22ff607ee4,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,2422,adc72ed87f4aa671c557548affe71648b388859ce02c068472225f41f33fd3f2,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,2436,91cc81194132bbc7f54695e3931bd29f6369435cec9ac46f4e34e07e2954619a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03.json,2437,3efb8d9c5f116b471aa94eccd390bbbcd23587a5608550ca5a4c67ca88177c48,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04.json,2439,2ca2c9f0ecf4cc9c373f8aecf0ff06a11ef50bb4a315636033d82b3211c80bee,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,2438,39cea8104f3d75dd3462d591db42132ae21083e661bdc1e054d71c7c84cda436,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,2435,25bfc1093534512c7ba18a4e1e96d497629fa421ed08ce7282907bd542a9fec5,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,2432,87476ccf68b7d5592682ed3646ccb8db444c8c1807b8b652d1ce8672e092e19e,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03.json,2435,3076fa118e3faa3efa0a2ed20617a834968fef0ab073b711ea97cf2e0c5c383d,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/metrics/P02-A0-PhysioNetMI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04.json,2434,6c689975925603aee5b90771a589b6dca5536448ff5e84d39f054773eec3e6e0,P02_EXTENSION_DELTA_OVERLAY
